file_id;file_name;file_bucket;file_path;file_size;file_hash_code
265;tree_ORTHOMCL534_Inner2.nexus;denethor;subtree/tree_ORTHOMCL534_Inner2.nexus;187;
266;tree_ORTHOMCL534_Inner3.nexus;denethor;subtree/tree_ORTHOMCL534_Inner3.nexus;183;
267;tree_ORTHOMCL534_Inner4.nexus;denethor;subtree/tree_ORTHOMCL534_Inner4.nexus;249;
268;tree_ORTHOMCL534_Inner5.nexus;denethor;subtree/tree_ORTHOMCL534_Inner5.nexus;461;
269;tree_ORTHOMCL537_Inner1.nexus;denethor;subtree/tree_ORTHOMCL537_Inner1.nexus;185;
270;tree_ORTHOMCL537_Inner2.nexus;denethor;subtree/tree_ORTHOMCL537_Inner2.nexus;191;
271;tree_ORTHOMCL537_Inner3.nexus;denethor;subtree/tree_ORTHOMCL537_Inner3.nexus;305;
272;tree_ORTHOMCL537_Inner4.nexus;denethor;subtree/tree_ORTHOMCL537_Inner4.nexus;187;
273;tree_ORTHOMCL537_Inner5.nexus;denethor;subtree/tree_ORTHOMCL537_Inner5.nexus;461;
274;tree_ORTHOMCL540_Inner1.nexus;denethor;subtree/tree_ORTHOMCL540_Inner1.nexus;187;
275;tree_ORTHOMCL540_Inner2.nexus;denethor;subtree/tree_ORTHOMCL540_Inner2.nexus;185;
276;tree_ORTHOMCL540_Inner3.nexus;denethor;subtree/tree_ORTHOMCL540_Inner3.nexus;245;
277;tree_ORTHOMCL540_Inner4.nexus;denethor;subtree/tree_ORTHOMCL540_Inner4.nexus;249;
278;tree_ORTHOMCL540_Inner5.nexus;denethor;subtree/tree_ORTHOMCL540_Inner5.nexus;463;
279;tree_ORTHOMCL557_Inner1.nexus;denethor;subtree/tree_ORTHOMCL557_Inner1.nexus;187;
280;tree_ORTHOMCL557_Inner2.nexus;denethor;subtree/tree_ORTHOMCL557_Inner2.nexus;243;
281;tree_ORTHOMCL557_Inner3.nexus;denethor;subtree/tree_ORTHOMCL557_Inner3.nexus;307;
282;tree_ORTHOMCL557_Inner4.nexus;denethor;subtree/tree_ORTHOMCL557_Inner4.nexus;193;
283;tree_ORTHOMCL557_Inner5.nexus;denethor;subtree/tree_ORTHOMCL557_Inner5.nexus;469;
284;tree_ORTHOMCL581_Inner1.nexus;denethor;subtree/tree_ORTHOMCL581_Inner1.nexus;185;
285;tree_ORTHOMCL581_Inner2.nexus;denethor;subtree/tree_ORTHOMCL581_Inner2.nexus;187;
286;tree_ORTHOMCL581_Inner3.nexus;denethor;subtree/tree_ORTHOMCL581_Inner3.nexus;185;
287;tree_ORTHOMCL581_Inner4.nexus;denethor;subtree/tree_ORTHOMCL581_Inner4.nexus;241;
288;tree_ORTHOMCL581_Inner5.nexus;denethor;subtree/tree_ORTHOMCL581_Inner5.nexus;455;
289;tree_ORTHOMCL588_Inner1.nexus;denethor;subtree/tree_ORTHOMCL588_Inner1.nexus;185;
290;tree_ORTHOMCL588_Inner2.nexus;denethor;subtree/tree_ORTHOMCL588_Inner2.nexus;185;
291;tree_ORTHOMCL588_Inner3.nexus;denethor;subtree/tree_ORTHOMCL588_Inner3.nexus;249;
292;tree_ORTHOMCL588_Inner4.nexus;denethor;subtree/tree_ORTHOMCL588_Inner4.nexus;187;
293;tree_ORTHOMCL588_Inner5.nexus;denethor;subtree/tree_ORTHOMCL588_Inner5.nexus;463;
294;tree_ORTHOMCL592_Inner1.nexus;denethor;subtree/tree_ORTHOMCL592_Inner1.nexus;185;
295;tree_ORTHOMCL592_Inner2.nexus;denethor;subtree/tree_ORTHOMCL592_Inner2.nexus;241;
296;tree_ORTHOMCL592_Inner3.nexus;denethor;subtree/tree_ORTHOMCL592_Inner3.nexus;297;
297;tree_ORTHOMCL592_Inner4.nexus;denethor;subtree/tree_ORTHOMCL592_Inner4.nexus;187;
298;tree_ORTHOMCL592_Inner5.nexus;denethor;subtree/tree_ORTHOMCL592_Inner5.nexus;455;
299;tree_ORTHOMCL596_Inner1.nexus;denethor;subtree/tree_ORTHOMCL596_Inner1.nexus;187;
300;tree_ORTHOMCL596_Inner2.nexus;denethor;subtree/tree_ORTHOMCL596_Inner2.nexus;187;
301;tree_ORTHOMCL596_Inner3.nexus;denethor;subtree/tree_ORTHOMCL596_Inner3.nexus;243;
302;tree_ORTHOMCL596_Inner4.nexus;denethor;subtree/tree_ORTHOMCL596_Inner4.nexus;243;
303;tree_ORTHOMCL596_Inner5.nexus;denethor;subtree/tree_ORTHOMCL596_Inner5.nexus;455;
304;tree_ORTHOMCL609_Inner1.nexus;denethor;subtree/tree_ORTHOMCL609_Inner1.nexus;187;
305;tree_ORTHOMCL609_Inner2.nexus;denethor;subtree/tree_ORTHOMCL609_Inner2.nexus;245;
306;tree_ORTHOMCL609_Inner3.nexus;denethor;subtree/tree_ORTHOMCL609_Inner3.nexus;309;
307;tree_ORTHOMCL609_Inner4.nexus;denethor;subtree/tree_ORTHOMCL609_Inner4.nexus;365;
308;tree_ORTHOMCL609_Inner5.nexus;denethor;subtree/tree_ORTHOMCL609_Inner5.nexus;463;
309;tree_ORTHOMCL613_Inner1.nexus;denethor;subtree/tree_ORTHOMCL613_Inner1.nexus;185;
310;tree_ORTHOMCL613_Inner2.nexus;denethor;subtree/tree_ORTHOMCL613_Inner2.nexus;243;
311;tree_ORTHOMCL613_Inner3.nexus;denethor;subtree/tree_ORTHOMCL613_Inner3.nexus;299;
312;tree_ORTHOMCL613_Inner4.nexus;denethor;subtree/tree_ORTHOMCL613_Inner4.nexus;185;
313;tree_ORTHOMCL613_Inner5.nexus;denethor;subtree/tree_ORTHOMCL613_Inner5.nexus;455;
314;tree_ORTHOMCL617_Inner1.nexus;denethor;subtree/tree_ORTHOMCL617_Inner1.nexus;185;
315;tree_ORTHOMCL617_Inner2.nexus;denethor;subtree/tree_ORTHOMCL617_Inner2.nexus;185;
316;tree_ORTHOMCL617_Inner3.nexus;denethor;subtree/tree_ORTHOMCL617_Inner3.nexus;187;
317;tree_ORTHOMCL617_Inner4.nexus;denethor;subtree/tree_ORTHOMCL617_Inner4.nexus;301;
318;tree_ORTHOMCL617_Inner5.nexus;denethor;subtree/tree_ORTHOMCL617_Inner5.nexus;463;
319;tree_ORTHOMCL625_Inner1.nexus;denethor;subtree/tree_ORTHOMCL625_Inner1.nexus;193;
320;tree_ORTHOMCL625_Inner2.nexus;denethor;subtree/tree_ORTHOMCL625_Inner2.nexus;183;
321;tree_ORTHOMCL625_Inner3.nexus;denethor;subtree/tree_ORTHOMCL625_Inner3.nexus;187;
322;tree_ORTHOMCL625_Inner4.nexus;denethor;subtree/tree_ORTHOMCL625_Inner4.nexus;299;
323;tree_ORTHOMCL625_Inner5.nexus;denethor;subtree/tree_ORTHOMCL625_Inner5.nexus;469;
324;tree_ORTHOMCL626_Inner1.nexus;denethor;subtree/tree_ORTHOMCL626_Inner1.nexus;193;
325;tree_ORTHOMCL626_Inner2.nexus;denethor;subtree/tree_ORTHOMCL626_Inner2.nexus;187;
326;tree_ORTHOMCL626_Inner3.nexus;denethor;subtree/tree_ORTHOMCL626_Inner3.nexus;185;
327;tree_ORTHOMCL626_Inner4.nexus;denethor;subtree/tree_ORTHOMCL626_Inner4.nexus;301;
328;tree_ORTHOMCL626_Inner5.nexus;denethor;subtree/tree_ORTHOMCL626_Inner5.nexus;463;
329;tree_ORTHOMCL641_Inner1.nexus;denethor;subtree/tree_ORTHOMCL641_Inner1.nexus;183;
330;tree_ORTHOMCL641_Inner2.nexus;denethor;subtree/tree_ORTHOMCL641_Inner2.nexus;241;
331;tree_ORTHOMCL641_Inner3.nexus;denethor;subtree/tree_ORTHOMCL641_Inner3.nexus;185;
332;tree_ORTHOMCL641_Inner4.nexus;denethor;subtree/tree_ORTHOMCL641_Inner4.nexus;241;
333;tree_ORTHOMCL641_Inner5.nexus;denethor;subtree/tree_ORTHOMCL641_Inner5.nexus;451;
334;tree_ORTHOMCL648_Inner1.nexus;denethor;subtree/tree_ORTHOMCL648_Inner1.nexus;183;
335;tree_ORTHOMCL648_Inner2.nexus;denethor;subtree/tree_ORTHOMCL648_Inner2.nexus;185;
336;tree_ORTHOMCL648_Inner3.nexus;denethor;subtree/tree_ORTHOMCL648_Inner3.nexus;241;
337;tree_ORTHOMCL648_Inner4.nexus;denethor;subtree/tree_ORTHOMCL648_Inner4.nexus;243;
338;tree_ORTHOMCL648_Inner5.nexus;denethor;subtree/tree_ORTHOMCL648_Inner5.nexus;461;
339;tree_ORTHOMCL650_Inner1.nexus;denethor;subtree/tree_ORTHOMCL650_Inner1.nexus;187;
340;tree_ORTHOMCL650_Inner2.nexus;denethor;subtree/tree_ORTHOMCL650_Inner2.nexus;243;
341;tree_ORTHOMCL650_Inner3.nexus;denethor;subtree/tree_ORTHOMCL650_Inner3.nexus;307;
342;tree_ORTHOMCL650_Inner4.nexus;denethor;subtree/tree_ORTHOMCL650_Inner4.nexus;183;
343;tree_ORTHOMCL650_Inner5.nexus;denethor;subtree/tree_ORTHOMCL650_Inner5.nexus;461;
344;tree_ORTHOMCL652_Inner1.nexus;denethor;subtree/tree_ORTHOMCL652_Inner1.nexus;187;
345;tree_ORTHOMCL652_Inner2.nexus;denethor;subtree/tree_ORTHOMCL652_Inner2.nexus;243;
346;tree_ORTHOMCL652_Inner3.nexus;denethor;subtree/tree_ORTHOMCL652_Inner3.nexus;199;
347;tree_ORTHOMCL652_Inner4.nexus;denethor;subtree/tree_ORTHOMCL652_Inner4.nexus;371;
348;tree_ORTHOMCL652_Inner5.nexus;denethor;subtree/tree_ORTHOMCL652_Inner5.nexus;471;
349;tree_ORTHOMCL659_Inner1.nexus;denethor;subtree/tree_ORTHOMCL659_Inner1.nexus;187;
350;tree_ORTHOMCL659_Inner2.nexus;denethor;subtree/tree_ORTHOMCL659_Inner2.nexus;193;
465;tree_ORTHOMCL838.nexus;denethor;tree/tree_ORTHOMCL838.nexus;413;
351;tree_ORTHOMCL659_Inner3.nexus;denethor;subtree/tree_ORTHOMCL659_Inner3.nexus;183;
352;tree_ORTHOMCL659_Inner4.nexus;denethor;subtree/tree_ORTHOMCL659_Inner4.nexus;257;
353;tree_ORTHOMCL659_Inner5.nexus;denethor;subtree/tree_ORTHOMCL659_Inner5.nexus;469;
354;tree_ORTHOMCL665_Inner1.nexus;denethor;subtree/tree_ORTHOMCL665_Inner1.nexus;185;
355;tree_ORTHOMCL665_Inner2.nexus;denethor;subtree/tree_ORTHOMCL665_Inner2.nexus;249;
356;tree_ORTHOMCL665_Inner3.nexus;denethor;subtree/tree_ORTHOMCL665_Inner3.nexus;305;
357;tree_ORTHOMCL665_Inner4.nexus;denethor;subtree/tree_ORTHOMCL665_Inner4.nexus;361;
358;tree_ORTHOMCL665_Inner5.nexus;denethor;subtree/tree_ORTHOMCL665_Inner5.nexus;461;
359;tree_ORTHOMCL667_Inner1.nexus;denethor;subtree/tree_ORTHOMCL667_Inner1.nexus;185;
360;tree_ORTHOMCL667_Inner2.nexus;denethor;subtree/tree_ORTHOMCL667_Inner2.nexus;183;
361;tree_ORTHOMCL667_Inner3.nexus;denethor;subtree/tree_ORTHOMCL667_Inner3.nexus;185;
362;tree_ORTHOMCL667_Inner4.nexus;denethor;subtree/tree_ORTHOMCL667_Inner4.nexus;297;
363;tree_ORTHOMCL667_Inner5.nexus;denethor;subtree/tree_ORTHOMCL667_Inner5.nexus;459;
364;tree_ORTHOMCL680_Inner1.nexus;denethor;subtree/tree_ORTHOMCL680_Inner1.nexus;183;
365;tree_ORTHOMCL680_Inner2.nexus;denethor;subtree/tree_ORTHOMCL680_Inner2.nexus;241;
366;tree_ORTHOMCL680_Inner3.nexus;denethor;subtree/tree_ORTHOMCL680_Inner3.nexus;305;
367;tree_ORTHOMCL680_Inner4.nexus;denethor;subtree/tree_ORTHOMCL680_Inner4.nexus;187;
368;tree_ORTHOMCL680_Inner5.nexus;denethor;subtree/tree_ORTHOMCL680_Inner5.nexus;461;
369;tree_ORTHOMCL721_Inner1.nexus;denethor;subtree/tree_ORTHOMCL721_Inner1.nexus;193;
370;tree_ORTHOMCL721_Inner2.nexus;denethor;subtree/tree_ORTHOMCL721_Inner2.nexus;187;
371;tree_ORTHOMCL721_Inner3.nexus;denethor;subtree/tree_ORTHOMCL721_Inner3.nexus;245;
372;tree_ORTHOMCL721_Inner4.nexus;denethor;subtree/tree_ORTHOMCL721_Inner4.nexus;415;
373;tree_ORTHOMCL726_Inner1.nexus;denethor;subtree/tree_ORTHOMCL726_Inner1.nexus;187;
374;tree_ORTHOMCL726_Inner2.nexus;denethor;subtree/tree_ORTHOMCL726_Inner2.nexus;193;
375;tree_ORTHOMCL726_Inner3.nexus;denethor;subtree/tree_ORTHOMCL726_Inner3.nexus;193;
376;tree_ORTHOMCL726_Inner4.nexus;denethor;subtree/tree_ORTHOMCL726_Inner4.nexus;415;
377;tree_ORTHOMCL728_Inner1.nexus;denethor;subtree/tree_ORTHOMCL728_Inner1.nexus;187;
378;tree_ORTHOMCL728_Inner2.nexus;denethor;subtree/tree_ORTHOMCL728_Inner2.nexus;251;
379;tree_ORTHOMCL728_Inner3.nexus;denethor;subtree/tree_ORTHOMCL728_Inner3.nexus;187;
380;tree_ORTHOMCL728_Inner4.nexus;denethor;subtree/tree_ORTHOMCL728_Inner4.nexus;415;
381;tree_ORTHOMCL733_Inner1.nexus;denethor;subtree/tree_ORTHOMCL733_Inner1.nexus;193;
382;tree_ORTHOMCL733_Inner2.nexus;denethor;subtree/tree_ORTHOMCL733_Inner2.nexus;187;
383;tree_ORTHOMCL733_Inner3.nexus;denethor;subtree/tree_ORTHOMCL733_Inner3.nexus;257;
384;tree_ORTHOMCL733_Inner4.nexus;denethor;subtree/tree_ORTHOMCL733_Inner4.nexus;415;
385;tree_ORTHOMCL741_Inner1.nexus;denethor;subtree/tree_ORTHOMCL741_Inner1.nexus;185;
386;tree_ORTHOMCL741_Inner2.nexus;denethor;subtree/tree_ORTHOMCL741_Inner2.nexus;187;
387;tree_ORTHOMCL741_Inner3.nexus;denethor;subtree/tree_ORTHOMCL741_Inner3.nexus;245;
388;tree_ORTHOMCL741_Inner4.nexus;denethor;subtree/tree_ORTHOMCL741_Inner4.nexus;407;
389;tree_ORTHOMCL744_Inner1.nexus;denethor;subtree/tree_ORTHOMCL744_Inner1.nexus;187;
390;tree_ORTHOMCL744_Inner2.nexus;denethor;subtree/tree_ORTHOMCL744_Inner2.nexus;243;
391;tree_ORTHOMCL744_Inner3.nexus;denethor;subtree/tree_ORTHOMCL744_Inner3.nexus;187;
392;tree_ORTHOMCL744_Inner4.nexus;denethor;subtree/tree_ORTHOMCL744_Inner4.nexus;407;
393;tree_ORTHOMCL746_Inner1.nexus;denethor;subtree/tree_ORTHOMCL746_Inner1.nexus;185;
394;tree_ORTHOMCL746_Inner2.nexus;denethor;subtree/tree_ORTHOMCL746_Inner2.nexus;187;
395;tree_ORTHOMCL746_Inner3.nexus;denethor;subtree/tree_ORTHOMCL746_Inner3.nexus;245;
396;tree_ORTHOMCL746_Inner4.nexus;denethor;subtree/tree_ORTHOMCL746_Inner4.nexus;407;
397;tree_ORTHOMCL748_Inner1.nexus;denethor;subtree/tree_ORTHOMCL748_Inner1.nexus;185;
398;tree_ORTHOMCL748_Inner2.nexus;denethor;subtree/tree_ORTHOMCL748_Inner2.nexus;187;
399;tree_ORTHOMCL748_Inner3.nexus;denethor;subtree/tree_ORTHOMCL748_Inner3.nexus;243;
400;tree_ORTHOMCL748_Inner4.nexus;denethor;subtree/tree_ORTHOMCL748_Inner4.nexus;405;
401;tree_ORTHOMCL750_Inner1.nexus;denethor;subtree/tree_ORTHOMCL750_Inner1.nexus;185;
402;tree_ORTHOMCL750_Inner2.nexus;denethor;subtree/tree_ORTHOMCL750_Inner2.nexus;187;
403;tree_ORTHOMCL750_Inner3.nexus;denethor;subtree/tree_ORTHOMCL750_Inner3.nexus;243;
404;tree_ORTHOMCL750_Inner4.nexus;denethor;subtree/tree_ORTHOMCL750_Inner4.nexus;405;
405;mafdb_c2a1e960932a069de5927d1067dde414f501136aba941befca2a4654e72bb08a.json;denethor;mafdb/mafdb_c2a1e960932a069de5927d1067dde414f501136aba941befca2a4654e72bb08a.json;273;
406;mafdb_49ad0997fa75ff9233f44bffe4f6033aaaf8676ed8f4cbac92057d25395497e6.json;denethor;mafdb/mafdb_49ad0997fa75ff9233f44bffe4f6033aaaf8676ed8f4cbac92057d25395497e6.json;273;
407;mafdb_406ececbafe0a937f2a967e4dae5f862923efb2e1397870f6cc1ba8e050e1da7.json;denethor;mafdb/mafdb_406ececbafe0a937f2a967e4dae5f862923efb2e1397870f6cc1ba8e050e1da7.json;273;
408;mafdb_e7f2f9266538f691bae81aa42aeb881fcfc1833e62d05d9141e808a0cb0095fa.json;denethor;mafdb/mafdb_e7f2f9266538f691bae81aa42aeb881fcfc1833e62d05d9141e808a0cb0095fa.json;273;
409;mafdb_e883ff130a9d34d26c58c15a735e96baab78aacec64abad0788f83f54423b943.json;denethor;mafdb/mafdb_e883ff130a9d34d26c58c15a735e96baab78aacec64abad0788f83f54423b943.json;273;
410;mafdb_d215ba5497d3d3be2e105b2328e50bdccf602b7e0745016c80fa6f9913e5432f.json;denethor;mafdb/mafdb_d215ba5497d3d3be2e105b2328e50bdccf602b7e0745016c80fa6f9913e5432f.json;273;
466;ORTHOMCL841;denethor;data/full_dataset/ORTHOMCL841;3895;
467;tree_ORTHOMCL841.nexus;denethor;tree/tree_ORTHOMCL841.nexus;413;
411;mafdb_f871e6272680ce0853ce488fc481f480aa4e243fa14dd104803b05fb209cf094.json;denethor;mafdb/mafdb_f871e6272680ce0853ce488fc481f480aa4e243fa14dd104803b05fb209cf094.json;273;
412;mafdb_2ff7bb92e85df3f56dc7f35d3ca7b2bd150b675386145658d2fca63a9e2a3805.json;denethor;mafdb/mafdb_2ff7bb92e85df3f56dc7f35d3ca7b2bd150b675386145658d2fca63a9e2a3805.json;273;
413;mafdb_47fb2615fc585137c90363d35106c9022fdcc722571f7ed6d93a0e213c75c760.json;denethor;mafdb/mafdb_47fb2615fc585137c90363d35106c9022fdcc722571f7ed6d93a0e213c75c760.json;273;
414;mafdb_68e664a9a27eba1488202e5ea16bb79aee50d9c2456068b25a29d7ca46c1450f.json;denethor;mafdb/mafdb_68e664a9a27eba1488202e5ea16bb79aee50d9c2456068b25a29d7ca46c1450f.json;273;
415;mafdb_f6c9786df6a492206e55eb3d3911d34dbd753bfef23be22d8635d72135a7fbc7.json;denethor;mafdb/mafdb_f6c9786df6a492206e55eb3d3911d34dbd753bfef23be22d8635d72135a7fbc7.json;273;
416;mafdb_87129d44586b87142d9940a8b1bdbebcfa7b0454f32076964711670e9940a5bc.json;denethor;mafdb/mafdb_87129d44586b87142d9940a8b1bdbebcfa7b0454f32076964711670e9940a5bc.json;273;
417;mafdb_ffac685782ba2ceabfc02088f70f3473d570818cc3d9c58c8979a425bc171247.json;denethor;mafdb/mafdb_ffac685782ba2ceabfc02088f70f3473d570818cc3d9c58c8979a425bc171247.json;273;
418;mafdb_42b7a1940d80c9e5d1a1eb427219fad89ed0198775d719cc0f6171541419e487.json;denethor;mafdb/mafdb_42b7a1940d80c9e5d1a1eb427219fad89ed0198775d719cc0f6171541419e487.json;273;
419;mafdb_d7e79060050e13568977fc2c739b9eddf447a0cefe974cf809a00c1179f02def.json;denethor;mafdb/mafdb_d7e79060050e13568977fc2c739b9eddf447a0cefe974cf809a00c1179f02def.json;273;
420;mafdb_b61e3844996fd21e45a7d054f79694e53c5aede5327c90900ed7183119a56bfb.json;denethor;mafdb/mafdb_b61e3844996fd21e45a7d054f79694e53c5aede5327c90900ed7183119a56bfb.json;273;
421;mafdb_29c4ddd140d117364cadffd440f0642c27bbc2412f4567e0cb32891cc3ef36a1.json;denethor;mafdb/mafdb_29c4ddd140d117364cadffd440f0642c27bbc2412f4567e0cb32891cc3ef36a1.json;273;
422;mafdb_4626fea2abf7ed35f5f28026640ab18610584687978217b1f40af22fe37f6572.json;denethor;mafdb/mafdb_4626fea2abf7ed35f5f28026640ab18610584687978217b1f40af22fe37f6572.json;273;
423;mafdb_445b1fba33e16cd436442a3a77bf395f50fd97b749d80a4ea1cdfce773bb0774.json;denethor;mafdb/mafdb_445b1fba33e16cd436442a3a77bf395f50fd97b749d80a4ea1cdfce773bb0774.json;273;
424;mafdb_7aa0e0772e1c689c49550813d4d69f69cf00ce1c31ded8e93e9d062016b4ea81.json;denethor;mafdb/mafdb_7aa0e0772e1c689c49550813d4d69f69cf00ce1c31ded8e93e9d062016b4ea81.json;273;
425;mafdb_a10de1e435f46b875ce088b70edd639bb15f15e47181e4a02fd1d3279f474a75.json;denethor;mafdb/mafdb_a10de1e435f46b875ce088b70edd639bb15f15e47181e4a02fd1d3279f474a75.json;273;
426;mafdb_e61287967464938dd8658e2b6f8063c95a2a8288b950145c07d8cd279f06fe96.json;denethor;mafdb/mafdb_e61287967464938dd8658e2b6f8063c95a2a8288b950145c07d8cd279f06fe96.json;232;
427;mafdb_45d317fa4103ebc6a5ca76d68fd00bce02d7a5f088e6155430a660f0514147a3.json;denethor;mafdb/mafdb_45d317fa4103ebc6a5ca76d68fd00bce02d7a5f088e6155430a660f0514147a3.json;232;
428;mafdb_953e1a111e13fbeb681f915778ac824e009ef79d64fc7cfa76e6c118a64274b0.json;denethor;mafdb/mafdb_953e1a111e13fbeb681f915778ac824e009ef79d64fc7cfa76e6c118a64274b0.json;232;
429;mafdb_dd5bb0860cd8cfcf1de73c7e51fea56058e02019372b37c0fbe797a9a837ad38.json;denethor;mafdb/mafdb_dd5bb0860cd8cfcf1de73c7e51fea56058e02019372b37c0fbe797a9a837ad38.json;232;
430;mafdb_4a69772641578ec2d1db9c6dd1aabd576f4015e01037c89e4cf54545772984e3.json;denethor;mafdb/mafdb_4a69772641578ec2d1db9c6dd1aabd576f4015e01037c89e4cf54545772984e3.json;232;
431;mafdb_f15d6d133941e8137799af5c1c04fc577dd74e96149a2ccd80e4f571114f20e3.json;denethor;mafdb/mafdb_f15d6d133941e8137799af5c1c04fc577dd74e96149a2ccd80e4f571114f20e3.json;232;
432;mafdb_f6df04e8133221cbf519260251139ebd37c34febe492851dd4458992bca83c94.json;denethor;mafdb/mafdb_f6df04e8133221cbf519260251139ebd37c34febe492851dd4458992bca83c94.json;232;
433;mafdb_6f51ab0e641bb384954092390e08d5f95ec4531f17a7dfba439beb3259e5929a.json;denethor;mafdb/mafdb_6f51ab0e641bb384954092390e08d5f95ec4531f17a7dfba439beb3259e5929a.json;232;
434;mafdb_fac1936d51dfedc6b2390b5bce6179113332479afc4a5757defe3114aec8f0bb.json;denethor;mafdb/mafdb_fac1936d51dfedc6b2390b5bce6179113332479afc4a5757defe3114aec8f0bb.json;232;
435;mafdb_ebe9200f358e41c9c04e5c028fb99e00fc9822859419b9689ebd46958c4264d5.json;denethor;mafdb/mafdb_ebe9200f358e41c9c04e5c028fb99e00fc9822859419b9689ebd46958c4264d5.json;22105;
436;ORTHOMCL755;denethor;data/full_dataset/ORTHOMCL755;4474;
437;tree_ORTHOMCL755.nexus;denethor;tree/tree_ORTHOMCL755.nexus;407;
438;ORTHOMCL757;denethor;data/full_dataset/ORTHOMCL757;3384;
439;tree_ORTHOMCL757.nexus;denethor;tree/tree_ORTHOMCL757.nexus;407;
440;ORTHOMCL758;denethor;data/full_dataset/ORTHOMCL758;4130;
441;tree_ORTHOMCL758.nexus;denethor;tree/tree_ORTHOMCL758.nexus;407;
442;ORTHOMCL763;denethor;data/full_dataset/ORTHOMCL763;2844;
443;tree_ORTHOMCL763.nexus;denethor;tree/tree_ORTHOMCL763.nexus;407;
444;ORTHOMCL768;denethor;data/full_dataset/ORTHOMCL768;3764;
445;tree_ORTHOMCL768.nexus;denethor;tree/tree_ORTHOMCL768.nexus;407;
446;ORTHOMCL780;denethor;data/full_dataset/ORTHOMCL780;5339;
447;tree_ORTHOMCL780.nexus;denethor;tree/tree_ORTHOMCL780.nexus;399;
448;ORTHOMCL787;denethor;data/full_dataset/ORTHOMCL787;4278;
449;tree_ORTHOMCL787.nexus;denethor;tree/tree_ORTHOMCL787.nexus;413;
450;ORTHOMCL790;denethor;data/full_dataset/ORTHOMCL790;4122;
451;tree_ORTHOMCL790.nexus;denethor;tree/tree_ORTHOMCL790.nexus;405;
452;ORTHOMCL791;denethor;data/full_dataset/ORTHOMCL791;4904;
453;tree_ORTHOMCL791.nexus;denethor;tree/tree_ORTHOMCL791.nexus;405;
454;ORTHOMCL818;denethor;data/full_dataset/ORTHOMCL818;2762;
455;tree_ORTHOMCL818.nexus;denethor;tree/tree_ORTHOMCL818.nexus;405;
456;ORTHOMCL830;denethor;data/full_dataset/ORTHOMCL830;4531;
457;tree_ORTHOMCL830.nexus;denethor;tree/tree_ORTHOMCL830.nexus;405;
458;ORTHOMCL833;denethor;data/full_dataset/ORTHOMCL833;3262;
459;tree_ORTHOMCL833.nexus;denethor;tree/tree_ORTHOMCL833.nexus;397;
460;ORTHOMCL835;denethor;data/full_dataset/ORTHOMCL835;3874;
461;tree_ORTHOMCL835.nexus;denethor;tree/tree_ORTHOMCL835.nexus;397;
462;ORTHOMCL836;denethor;data/full_dataset/ORTHOMCL836;4806;
463;tree_ORTHOMCL836.nexus;denethor;tree/tree_ORTHOMCL836.nexus;413;
464;ORTHOMCL838;denethor;data/full_dataset/ORTHOMCL838;3054;
468;ORTHOMCL853;denethor;data/full_dataset/ORTHOMCL853;4920;
469;tree_ORTHOMCL853.nexus;denethor;tree/tree_ORTHOMCL853.nexus;405;
470;ORTHOMCL854;denethor;data/full_dataset/ORTHOMCL854;4670;
471;tree_ORTHOMCL854.nexus;denethor;tree/tree_ORTHOMCL854.nexus;413;
472;ORTHOMCL858;denethor;data/full_dataset/ORTHOMCL858;4252;
473;tree_ORTHOMCL858.nexus;denethor;tree/tree_ORTHOMCL858.nexus;413;
474;ORTHOMCL862;denethor;data/full_dataset/ORTHOMCL862;5487;
475;tree_ORTHOMCL862.nexus;denethor;tree/tree_ORTHOMCL862.nexus;413;
476;ORTHOMCL866;denethor;data/full_dataset/ORTHOMCL866;3655;
477;tree_ORTHOMCL866.nexus;denethor;tree/tree_ORTHOMCL866.nexus;403;
478;ORTHOMCL872;denethor;data/full_dataset/ORTHOMCL872;4578;
479;tree_ORTHOMCL872.nexus;denethor;tree/tree_ORTHOMCL872.nexus;405;
480;ORTHOMCL874;denethor;data/full_dataset/ORTHOMCL874;3098;
481;tree_ORTHOMCL874.nexus;denethor;tree/tree_ORTHOMCL874.nexus;405;
482;ORTHOMCL875;denethor;data/full_dataset/ORTHOMCL875;3523;
483;tree_ORTHOMCL875.nexus;denethor;tree/tree_ORTHOMCL875.nexus;413;
484;ORTHOMCL877;denethor;data/full_dataset/ORTHOMCL877;4087;
485;tree_ORTHOMCL877.nexus;denethor;tree/tree_ORTHOMCL877.nexus;405;
486;ORTHOMCL878;denethor;data/full_dataset/ORTHOMCL878;4916;
487;tree_ORTHOMCL878.nexus;denethor;tree/tree_ORTHOMCL878.nexus;397;
488;ORTHOMCL884;denethor;data/full_dataset/ORTHOMCL884;4103;
489;tree_ORTHOMCL884.nexus;denethor;tree/tree_ORTHOMCL884.nexus;403;
490;ORTHOMCL885;denethor;data/full_dataset/ORTHOMCL885;4891;
491;tree_ORTHOMCL885.nexus;denethor;tree/tree_ORTHOMCL885.nexus;405;
492;ORTHOMCL888;denethor;data/full_dataset/ORTHOMCL888;4973;
493;tree_ORTHOMCL888.nexus;denethor;tree/tree_ORTHOMCL888.nexus;411;
494;ORTHOMCL900;denethor;data/full_dataset/ORTHOMCL900;4902;
495;tree_ORTHOMCL900.nexus;denethor;tree/tree_ORTHOMCL900.nexus;413;
