id;tag;file_name;file_size;duration_ms;metric_type;created_at;normalized_duration_ms
8434;tag_1746314421583;tree_ORTHOMCL1779_Inner2.nexus;185;63.522527000031914;upload;2025-05-07 17:03:16.214641;
8435;tag_1746314421583;tree_ORTHOMCL1779_Inner3.nexus;339;77.2973999999067;upload;2025-05-07 17:03:16.214641;
8436;tag_1746314421583;tree_ORTHOMCL1780_Inner1.nexus;185;61.18007499981104;upload;2025-05-07 17:03:16.214641;
8437;tag_1746314421583;tree_ORTHOMCL1780_Inner2.nexus;185;62.48440300009861;upload;2025-05-07 17:03:16.214641;
8438;tag_1746314421583;tree_ORTHOMCL1780_Inner3.nexus;339;75.60828000009678;upload;2025-05-07 17:03:16.214641;
8439;tag_1746314421583;tree_ORTHOMCL1788_Inner1.nexus;185;62.70260299993424;upload;2025-05-07 17:03:16.214641;
8440;tag_1746314421583;tree_ORTHOMCL1788_Inner2.nexus;185;54.275242999892725;upload;2025-05-07 17:03:16.214641;
8441;tag_1746314421583;tree_ORTHOMCL1788_Inner3.nexus;347;63.99312899998222;upload;2025-05-07 17:03:16.214641;
8442;tag_1746314421583;tree_ORTHOMCL1795_Inner1.nexus;185;79.45749300006355;upload;2025-05-07 17:03:16.214641;
8443;tag_1746314421583;tree_ORTHOMCL1795_Inner2.nexus;185;74.16205799995623;upload;2025-05-07 17:03:16.214641;
8444;tag_1746314421583;tree_ORTHOMCL1795_Inner3.nexus;347;68.2579879999139;upload;2025-05-07 17:03:16.214641;
8445;tag_1746314421583;tree_ORTHOMCL1809_Inner1.nexus;185;71.36101800006145;upload;2025-05-07 17:03:16.214641;
8446;tag_1746314421583;tree_ORTHOMCL1809_Inner2.nexus;241;69.5423810000193;upload;2025-05-07 17:03:16.214641;
8447;tag_1746314421583;tree_ORTHOMCL1809_Inner3.nexus;339;75.66396699985489;upload;2025-05-07 17:03:16.214641;
8448;tag_1746314421583;tree_ORTHOMCL1813_Inner1.nexus;185;61.933214999953634;upload;2025-05-07 17:03:16.214641;
8449;tag_1746314421583;tree_ORTHOMCL1813_Inner2.nexus;185;74.48675599994203;upload;2025-05-07 17:03:16.214641;
8450;tag_1746314421583;tree_ORTHOMCL1813_Inner3.nexus;339;70.78059099990242;upload;2025-05-07 17:03:16.214641;
8451;tag_1746314421583;tree_ORTHOMCL1816_Inner1.nexus;185;66.37097299994821;upload;2025-05-07 17:03:16.214641;
8452;tag_1746314421583;tree_ORTHOMCL1816_Inner2.nexus;183;66.11932599980719;upload;2025-05-07 17:03:16.214641;
8453;tag_1746314421583;tree_ORTHOMCL1816_Inner3.nexus;339;56.337981999831754;upload;2025-05-07 17:03:16.214641;
8454;tag_1746314421583;tree_ORTHOMCL1833_Inner1.nexus;185;82.35027799992167;upload;2025-05-07 17:03:16.214641;
8455;tag_1746314421583;tree_ORTHOMCL1833_Inner2.nexus;249;57.276365999996415;upload;2025-05-07 17:03:16.214641;
8456;tag_1746314421583;tree_ORTHOMCL1833_Inner3.nexus;347;58.43203199992786;upload;2025-05-07 17:03:16.214641;
8457;tag_1746314421583;tree_ORTHOMCL1861_Inner1.nexus;185;98.15652400016006;upload;2025-05-07 17:03:16.214641;
8458;tag_1746314421583;tree_ORTHOMCL1861_Inner2.nexus;187;45.68773799996961;upload;2025-05-07 17:03:16.214641;
8459;tag_1746314421583;tree_ORTHOMCL1861_Inner3.nexus;349;77.61746799997127;upload;2025-05-07 17:03:16.214641;
8460;tag_1746314421583;tree_ORTHOMCL1863_Inner1.nexus;185;60.14248599990424;upload;2025-05-07 17:03:16.214641;
8461;tag_1746314421583;tree_ORTHOMCL1863_Inner2.nexus;185;78.25351300016337;upload;2025-05-07 17:03:16.214641;
8462;tag_1746314421583;tree_ORTHOMCL1863_Inner3.nexus;339;63.07490099993629;upload;2025-05-07 17:03:16.214641;
8463;tag_1746314421583;tree_ORTHOMCL1869_Inner1.nexus;185;79.10065900000518;upload;2025-05-07 17:03:16.214641;
8464;tag_1746314421583;tree_ORTHOMCL1869_Inner2.nexus;185;64.52694499989775;upload;2025-05-07 17:03:16.214641;
8465;tag_1746314421583;tree_ORTHOMCL1869_Inner3.nexus;339;53.29112999993413;upload;2025-05-07 17:03:16.214641;
8466;tag_1746314421583;tree_ORTHOMCL1875_Inner1.nexus;185;82.03274400011651;upload;2025-05-07 17:03:16.214641;
8467;tag_1746314421583;tree_ORTHOMCL1875_Inner2.nexus;185;57.53225800003747;upload;2025-05-07 17:03:16.214641;
8468;tag_1746314421583;tree_ORTHOMCL1875_Inner3.nexus;347;79.87363200004438;upload;2025-05-07 17:03:16.214641;
8469;tag_1746314421583;tree_ORTHOMCL1882_Inner1.nexus;185;61.57005999989451;upload;2025-05-07 17:03:16.214641;
8470;tag_1746314421583;tree_ORTHOMCL1882_Inner2.nexus;187;76.36689800006025;upload;2025-05-07 17:03:16.214641;
8471;tag_1746314421583;tree_ORTHOMCL1882_Inner3.nexus;349;68.07503499999257;upload;2025-05-07 17:03:16.214641;
8472;tag_1746314421583;tree_ORTHOMCL1890_Inner1.nexus;185;58.88273399978061;upload;2025-05-07 17:03:16.214641;
8473;tag_1746314421583;tree_ORTHOMCL1890_Inner2.nexus;243;75.65598099995441;upload;2025-05-07 17:03:16.214641;
8474;tag_1746314421583;tree_ORTHOMCL1890_Inner3.nexus;347;57.21729799984132;upload;2025-05-07 17:03:16.214641;
8475;tag_1746314421583;tree_ORTHOMCL1895_Inner1.nexus;185;82.49361799994404;upload;2025-05-07 17:03:16.214641;
8476;tag_1746314421583;tree_ORTHOMCL1895_Inner2.nexus;187;55.04824500007999;upload;2025-05-07 17:03:16.214641;
8477;tag_1746314421583;tree_ORTHOMCL1895_Inner3.nexus;349;61.85205199994925;upload;2025-05-07 17:03:16.214641;
8478;tag_1746314421583;tree_ORTHOMCL1906_Inner1.nexus;185;86.9875979999506;upload;2025-05-07 17:03:16.214641;
8479;tag_1746314421583;tree_ORTHOMCL1906_Inner2.nexus;249;58.271103999913976;upload;2025-05-07 17:03:16.214641;
8480;tag_1746314421583;tree_ORTHOMCL1906_Inner3.nexus;347;77.96439399999144;upload;2025-05-07 17:03:16.214641;
8481;tag_1746314421583;tree_ORTHOMCL1909_Inner1.nexus;185;59.275481999975455;upload;2025-05-07 17:03:16.214641;
8482;tag_1746314421583;tree_ORTHOMCL1909_Inner2.nexus;187;82.66499599994859;upload;2025-05-07 17:03:16.214641;
8483;tag_1746314421583;tree_ORTHOMCL1909_Inner3.nexus;349;56.67303199993512;upload;2025-05-07 17:03:16.214641;
8484;tag_1746314421583;tree_ORTHOMCL1915_Inner1.nexus;185;79.21714700000848;upload;2025-05-07 17:03:16.214641;
8485;tag_1746314421583;tree_ORTHOMCL1915_Inner2.nexus;291;82.58177400011846;upload;2025-05-07 17:03:16.214641;
8486;tag_1746314421583;tree_ORTHOMCL1916_Inner1.nexus;185;61.14815500018267;upload;2025-05-07 17:03:16.214641;
8487;tag_1746314421583;tree_ORTHOMCL1916_Inner2.nexus;187;74.84653000005892;upload;2025-05-07 17:03:16.214641;
8488;tag_1746314421583;tree_ORTHOMCL1916_Inner3.nexus;349;60.64496700014388;upload;2025-05-07 17:03:16.214641;
8489;tag_1746314421583;tree_ORTHOMCL1940_Inner1.nexus;193;57.36318799995388;upload;2025-05-07 17:03:16.214641;
8490;tag_1746314421583;tree_ORTHOMCL1940_Inner2.nexus;185;84.05168399985996;upload;2025-05-07 17:03:16.214641;
8491;tag_1746314421583;tree_ORTHOMCL1940_Inner3.nexus;347;58.862271999942095;upload;2025-05-07 17:03:16.214641;
8492;tag_1746314421583;tree_ORTHOMCL1952_Inner1.nexus;185;75.62240499987638;upload;2025-05-07 17:03:16.214641;
8493;tag_1746314421583;tree_ORTHOMCL1952_Inner2.nexus;187;351.72913900009917;upload;2025-05-07 17:03:16.214641;
8494;tag_1746314421583;tree_ORTHOMCL1952_Inner3.nexus;349;70.60136400014017;upload;2025-05-07 17:03:16.214641;
8495;tag_1746314421583;tree_ORTHOMCL1954_Inner1.nexus;185;59.596284999997806;upload;2025-05-07 17:03:16.214641;
8496;tag_1746314421583;tree_ORTHOMCL1954_Inner2.nexus;187;83.08617299985599;upload;2025-05-07 17:03:16.214641;
8497;tag_1746314421583;tree_ORTHOMCL1954_Inner3.nexus;349;83.99443799999062;upload;2025-05-07 17:03:16.214641;
8498;tag_1746314421583;tree_ORTHOMCL1958_Inner1.nexus;193;73.44288700005563;upload;2025-05-07 17:03:16.214641;
8499;tag_1746314421583;tree_ORTHOMCL1958_Inner2.nexus;185;60.969192000129624;upload;2025-05-07 17:03:16.214641;
8500;tag_1746314421583;tree_ORTHOMCL1958_Inner3.nexus;347;76.99000399998113;upload;2025-05-07 17:03:16.214641;
8501;tag_1746314421583;tree_ORTHOMCL1965_Inner1.nexus;185;67.37685300004159;upload;2025-05-07 17:03:16.214641;
8502;tag_1746314421583;tree_ORTHOMCL1965_Inner2.nexus;185;73.97047800009204;upload;2025-05-07 17:03:16.214641;
8503;tag_1746314421583;tree_ORTHOMCL1965_Inner3.nexus;339;62.70933700011483;upload;2025-05-07 17:03:16.214641;
8504;tag_1746314421583;tree_ORTHOMCL1973_Inner1.nexus;185;80.59989100001985;upload;2025-05-07 17:03:16.214641;
8505;tag_1746314421583;tree_ORTHOMCL1973_Inner2.nexus;185;57.30345999995734;upload;2025-05-07 17:03:16.214641;
8506;tag_1746314421583;tree_ORTHOMCL1973_Inner3.nexus;347;78.79949800008035;upload;2025-05-07 17:03:16.214641;
8507;tag_1746314421583;tree_ORTHOMCL1977_Inner1.nexus;185;74.82826699992984;upload;2025-05-07 17:03:16.214641;
8508;tag_1746314421583;tree_ORTHOMCL1977_Inner2.nexus;185;64.41915400000653;upload;2025-05-07 17:03:16.214641;
8509;tag_1746314421583;tree_ORTHOMCL1977_Inner3.nexus;339;84.35803499992289;upload;2025-05-07 17:03:16.214641;
8510;tag_1746314421583;tree_ORTHOMCL1984_Inner1.nexus;193;55.211054999972475;upload;2025-05-07 17:03:16.214641;
8511;tag_1746314421583;tree_ORTHOMCL1984_Inner2.nexus;185;80.83935699983158;upload;2025-05-07 17:03:16.214641;
8512;tag_1746314421583;tree_ORTHOMCL1984_Inner3.nexus;355;57.13701600006971;upload;2025-05-07 17:03:16.214641;
8513;tag_1746314421583;tree_ORTHOMCL1985_Inner1.nexus;193;86.42667100002654;upload;2025-05-07 17:03:16.214641;
8514;tag_1746314421583;tree_ORTHOMCL1985_Inner2.nexus;185;56.36334199994053;upload;2025-05-07 17:03:16.214641;
8515;tag_1746314421583;tree_ORTHOMCL1985_Inner3.nexus;355;80.8026410002185;upload;2025-05-07 17:03:16.214641;
8516;tag_1746314421583;tree_ORTHOMCL1996_Inner1.nexus;185;63.852752999991935;upload;2025-05-07 17:03:16.214641;
8517;tag_1746314421583;tree_ORTHOMCL1996_Inner2.nexus;185;52.12616800008618;upload;2025-05-07 17:03:16.214641;
8518;tag_1746314421583;tree_ORTHOMCL1996_Inner3.nexus;339;79.74724400014566;upload;2025-05-07 17:03:16.214641;
8519;tag_1746314421583;tree_ORTHOMCL1997_Inner1.nexus;185;61.023919000035676;upload;2025-05-07 17:03:16.214641;
8520;tag_1746314421583;tree_ORTHOMCL1997_Inner2.nexus;185;80.40896600004999;upload;2025-05-07 17:03:16.214641;
8521;tag_1746314421583;tree_ORTHOMCL1997_Inner3.nexus;347;58.505904999947234;upload;2025-05-07 17:03:16.214641;
8522;tag_1746314421583;tree_ORTHOMCL1_Inner1.nexus;185;82.60717200005274;upload;2025-05-07 17:03:16.214641;
8523;tag_1746314421583;tree_ORTHOMCL1_Inner2.nexus;185;60.87499999989632;upload;2025-05-07 17:03:16.214641;
8524;tag_1746314421583;tree_ORTHOMCL1_Inner3.nexus;339;82.72068199994465;upload;2025-05-07 17:03:16.214641;
8525;tag_1746314421583;tree_ORTHOMCL2001_Inner1.nexus;185;57.29463800003032;upload;2025-05-07 17:03:16.214641;
8526;tag_1746314421583;tree_ORTHOMCL2001_Inner2.nexus;249;73.52298099999643;upload;2025-05-07 17:03:16.214641;
8527;tag_1746314421583;tree_ORTHOMCL2001_Inner3.nexus;347;61.43815399991581;upload;2025-05-07 17:03:16.214641;
8528;tag_1746314421583;tree_ORTHOMCL2020_Inner1.nexus;185;78.92196600005263;upload;2025-05-07 17:03:16.214641;
8529;tag_1746314421583;tree_ORTHOMCL2020_Inner2.nexus;249;67.61627900004896;upload;2025-05-07 17:03:16.214641;
8530;tag_1746314421583;tree_ORTHOMCL2020_Inner3.nexus;349;76.97959500001161;upload;2025-05-07 17:03:16.214641;
8531;tag_1746314421583;tree_ORTHOMCL2033_Inner1.nexus;193;55.35134799993102;upload;2025-05-07 17:03:16.214641;
8532;tag_1746314421583;tree_ORTHOMCL2033_Inner2.nexus;187;60.47684500003925;upload;2025-05-07 17:03:16.214641;
8533;tag_1746314421583;tree_ORTHOMCL2033_Inner3.nexus;349;83.68351700005405;upload;2025-05-07 17:03:16.214641;
8534;tag_1746314421583;tree_ORTHOMCL256_2_Inner1.nexus;187;58.849572000099215;upload;2025-05-07 17:03:16.214641;
8535;tag_1746314421583;tree_ORTHOMCL256_2_Inner2.nexus;245;73.01439399998344;upload;2025-05-07 17:03:16.214641;
8536;tag_1746314421583;tree_ORTHOMCL256_2_Inner3.nexus;301;69.23668100012037;upload;2025-05-07 17:03:16.214641;
8537;tag_1746314421583;tree_ORTHOMCL256_2_Inner4.nexus;191;54.168487999959325;upload;2025-05-07 17:03:16.214641;
8538;tag_1746314421583;tree_ORTHOMCL256_2_Inner5.nexus;421;79.86711099988497;upload;2025-05-07 17:03:16.214641;
8539;tag_1746314421583;tree_ORTHOMCL256_2_Inner6.nexus;481;67.18435400011913;upload;2025-05-07 17:03:16.214641;
8540;tag_1746314421583;tree_ORTHOMCL256_2_Inner7.nexus;539;83.67360000011104;upload;2025-05-07 17:03:16.214641;
8541;tag_1746314421583;tree_ORTHOMCL256_2_Inner8.nexus;640;56.860128000153054;upload;2025-05-07 17:03:16.214641;
8542;tag_1746314421583;tree_ORTHOMCL256_Inner1.nexus;187;73.42017399992073;upload;2025-05-07 17:03:16.214641;
8543;tag_1746314421583;tree_ORTHOMCL256_Inner2.nexus;245;81.46077099991089;upload;2025-05-07 17:03:16.214641;
8544;tag_1746314421583;tree_ORTHOMCL256_Inner3.nexus;301;76.21078000011039;upload;2025-05-07 17:03:16.214641;
8545;tag_1746314421583;tree_ORTHOMCL256_Inner4.nexus;191;64.68055800019101;upload;2025-05-07 17:03:16.214641;
8546;tag_1746314421583;tree_ORTHOMCL256_Inner5.nexus;421;57.85974700006591;upload;2025-05-07 17:03:16.214641;
8547;tag_1746314421583;tree_ORTHOMCL256_Inner6.nexus;481;77.3163400001522;upload;2025-05-07 17:03:16.214641;
8548;tag_1746314421583;tree_ORTHOMCL256_Inner7.nexus;539;63.438526000027196;upload;2025-05-07 17:03:16.214641;
8549;tag_1746314421583;tree_ORTHOMCL256_Inner8.nexus;640;80.08162400005858;upload;2025-05-07 17:03:16.214641;
8550;tag_1746314421583;tree_ORTHOMCL320_Inner1.nexus;187;61.45086099991204;upload;2025-05-07 17:03:16.214641;
8551;tag_1746314421583;tree_ORTHOMCL320_Inner2.nexus;245;76.47066000004088;upload;2025-05-07 17:03:16.214641;
8552;tag_1746314421583;tree_ORTHOMCL320_Inner3.nexus;309;66.2382720001915;upload;2025-05-07 17:03:16.214641;
8553;tag_1746314421583;tree_ORTHOMCL320_Inner4.nexus;199;50.51674599985745;upload;2025-05-07 17:03:16.214641;
8554;tag_1746314421583;tree_ORTHOMCL320_Inner5.nexus;367;81.82329600003868;upload;2025-05-07 17:03:16.214641;
8555;tag_1746314421583;tree_ORTHOMCL320_Inner6.nexus;187;61.379557999998724;upload;2025-05-07 17:03:16.214641;
8556;tag_1746314421583;tree_ORTHOMCL320_Inner7.nexus;595;82.02417600000445;upload;2025-05-07 17:03:16.214641;
8557;tag_1746314421583;tree_ORTHOMCL337_Inner1.nexus;187;60.565252000060354;upload;2025-05-07 17:03:16.214641;
8558;tag_1746314421583;tree_ORTHOMCL337_Inner2.nexus;191;77.55486100018061;upload;2025-05-07 17:03:16.214641;
8559;tag_1746314421583;tree_ORTHOMCL337_Inner3.nexus;243;56.23309599991444;upload;2025-05-07 17:03:16.214641;
8560;tag_1746314421583;tree_ORTHOMCL337_Inner4.nexus;363;82.41154399979678;upload;2025-05-07 17:03:16.214641;
8561;tag_1746314421583;tree_ORTHOMCL337_Inner5.nexus;421;56.04448000008233;upload;2025-05-07 17:03:16.214641;
8562;tag_1746314421583;tree_ORTHOMCL337_Inner6.nexus;191;82.55888400003641;upload;2025-05-07 17:03:16.214641;
8563;tag_1746314421583;tree_ORTHOMCL337_Inner7.nexus;581;55.054229999996096;upload;2025-05-07 17:03:16.214641;
8564;tag_1746314421583;tree_ORTHOMCL358_Inner1.nexus;187;88.57996899996579;upload;2025-05-07 17:03:16.214641;
8565;tag_1746314421583;tree_ORTHOMCL358_Inner2.nexus;187;50.010621999945215;upload;2025-05-07 17:03:16.214641;
8566;tag_1746314421583;tree_ORTHOMCL358_Inner3.nexus;183;87.59775599992281;upload;2025-05-07 17:03:16.214641;
8567;tag_1746314421583;tree_ORTHOMCL358_Inner4.nexus;239;53.7355189999289;upload;2025-05-07 17:03:16.214641;
8568;tag_1746314421583;tree_ORTHOMCL358_Inner5.nexus;355;94.22414799996659;upload;2025-05-07 17:03:16.214641;
8569;tag_1746314421583;tree_ORTHOMCL358_Inner6.nexus;243;54.72059399994578;upload;2025-05-07 17:03:16.214641;
8570;tag_1746314421583;tree_ORTHOMCL358_Inner7.nexus;567;57.608906000041316;upload;2025-05-07 17:03:16.214641;
8571;tag_1746314421583;tree_ORTHOMCL364_Inner1.nexus;187;80.76406899999711;upload;2025-05-07 17:03:16.214641;
8572;tag_1746314421583;tree_ORTHOMCL364_Inner2.nexus;243;55.28143099991212;upload;2025-05-07 17:03:16.214641;
8573;tag_1746314421583;tree_ORTHOMCL364_Inner3.nexus;299;83.49545099986244;upload;2025-05-07 17:03:16.214641;
8574;tag_1746314421583;tree_ORTHOMCL364_Inner4.nexus;187;70.57787899998402;upload;2025-05-07 17:03:16.214641;
8575;tag_1746314421583;tree_ORTHOMCL364_Inner5.nexus;183;60.64900499995929;upload;2025-05-07 17:03:16.214641;
8576;tag_1746314421583;tree_ORTHOMCL364_Inner6.nexus;415;65.64175200014688;upload;2025-05-07 17:03:16.214641;
8577;tag_1746314421583;tree_ORTHOMCL364_Inner7.nexus;575;75.9057599998414;upload;2025-05-07 17:03:16.214641;
8578;tag_1746314421583;tree_ORTHOMCL371_Inner1.nexus;187;62.95799999998053;upload;2025-05-07 17:03:16.214641;
8579;tag_1746314421583;tree_ORTHOMCL371_Inner2.nexus;183;84.30451999993238;upload;2025-05-07 17:03:16.214641;
8580;tag_1746314421583;tree_ORTHOMCL371_Inner3.nexus;299;53.90251599988005;upload;2025-05-07 17:03:16.214641;
8581;tag_1746314421583;tree_ORTHOMCL371_Inner4.nexus;357;85.52498400013064;upload;2025-05-07 17:03:16.214641;
8582;tag_1746314421583;tree_ORTHOMCL371_Inner5.nexus;185;56.00559100003011;upload;2025-05-07 17:03:16.214641;
8583;tag_1746314421583;tree_ORTHOMCL371_Inner6.nexus;511;78.91503099995134;upload;2025-05-07 17:03:16.214641;
8584;tag_1746314421583;tree_ORTHOMCL374_Inner1.nexus;183;60.4284959999859;upload;2025-05-07 17:03:16.214641;
8585;tag_1746314421583;tree_ORTHOMCL374_Inner2.nexus;239;77.12665500002913;upload;2025-05-07 17:03:16.214641;
8586;tag_1746314421583;tree_ORTHOMCL374_Inner3.nexus;183;61.088936000032845;upload;2025-05-07 17:03:16.214641;
8587;tag_1746314421583;tree_ORTHOMCL374_Inner4.nexus;297;78.62278400011746;upload;2025-05-07 17:03:16.214641;
8588;tag_1746314421583;tree_ORTHOMCL374_Inner5.nexus;353;62.82915600013439;upload;2025-05-07 17:03:16.214641;
8589;tag_1746314421583;tree_ORTHOMCL374_Inner6.nexus;465;92.59774299994206;upload;2025-05-07 17:03:16.214641;
8590;tag_1746314421583;tree_ORTHOMCL374_Inner7.nexus;563;51.39941499987799;upload;2025-05-07 17:03:16.214641;
8591;tag_1746314421583;tree_ORTHOMCL421_Inner1.nexus;185;59.94252799996502;upload;2025-05-07 17:03:16.214641;
8592;tag_1746314421583;tree_ORTHOMCL421_Inner2.nexus;249;78.39436199992633;upload;2025-05-07 17:03:16.214641;
8593;tag_1746314421583;tree_ORTHOMCL421_Inner3.nexus;187;336.774344000105;upload;2025-05-07 17:03:16.214641;
8594;tag_1746314421583;tree_ORTHOMCL421_Inner4.nexus;305;76.78784299992003;upload;2025-05-07 17:03:16.214641;
8595;tag_1746314421583;tree_ORTHOMCL421_Inner5.nexus;187;67.10298500001954;upload;2025-05-07 17:03:16.214641;
8596;tag_1746314421583;tree_ORTHOMCL421_Inner6.nexus;521;61.55668499991407;upload;2025-05-07 17:03:16.214641;
8597;tag_1746314421583;tree_ORTHOMCL424_Inner1.nexus;185;75.79563899980712;upload;2025-05-07 17:03:16.214641;
8598;tag_1746314421583;tree_ORTHOMCL424_Inner2.nexus;199;63.71946900003422;upload;2025-05-07 17:03:16.214641;
8599;tag_1746314421583;tree_ORTHOMCL424_Inner3.nexus;185;55.987875000028;upload;2025-05-07 17:03:16.214641;
8600;tag_1746314421583;tree_ORTHOMCL424_Inner4.nexus;187;71.08533399991757;upload;2025-05-07 17:03:16.214641;
8601;tag_1746314421583;tree_ORTHOMCL424_Inner5.nexus;313;68.19451000001209;upload;2025-05-07 17:03:16.214641;
8602;tag_1746314421583;tree_ORTHOMCL424_Inner6.nexus;527;58.23727500001041;upload;2025-05-07 17:03:16.214641;
8603;tag_1746314421583;tree_ORTHOMCL441_Inner1.nexus;185;84.06708500001514;upload;2025-05-07 17:03:16.214641;
8604;tag_1746314421583;tree_ORTHOMCL441_Inner2.nexus;183;57.99446700007138;upload;2025-05-07 17:03:16.214641;
8605;tag_1746314421583;tree_ORTHOMCL441_Inner3.nexus;297;63.026949000004606;upload;2025-05-07 17:03:16.214641;
8606;tag_1746314421583;tree_ORTHOMCL441_Inner4.nexus;355;78.03173599995716;upload;2025-05-07 17:03:16.214641;
8607;tag_1746314421583;tree_ORTHOMCL441_Inner5.nexus;413;58.12120900009177;upload;2025-05-07 17:03:16.214641;
8608;tag_1746314421583;tree_ORTHOMCL441_Inner6.nexus;513;59.101041999838344;upload;2025-05-07 17:03:16.214641;
8609;tag_1746314421583;tree_ORTHOMCL458_Inner1.nexus;185;75.48184899997068;upload;2025-05-07 17:03:16.214641;
8610;tag_1746314421583;tree_ORTHOMCL458_Inner2.nexus;243;60.95778700000665;upload;2025-05-07 17:03:16.214641;
8611;tag_1746314421583;tree_ORTHOMCL458_Inner3.nexus;299;85.87615999999798;upload;2025-05-07 17:03:16.214641;
8612;tag_1746314421583;tree_ORTHOMCL458_Inner4.nexus;185;60.27396800004681;upload;2025-05-07 17:03:16.214641;
8613;tag_1746314421583;tree_ORTHOMCL458_Inner5.nexus;453;77.1133700000064;upload;2025-05-07 17:03:16.214641;
8614;tag_1746314421583;tree_ORTHOMCL465_Inner1.nexus;185;58.01793200021166;upload;2025-05-07 17:03:16.214641;
8615;tag_1746314421583;tree_ORTHOMCL465_Inner2.nexus;249;79.86461299992698;upload;2025-05-07 17:03:16.214641;
8616;tag_1746314421583;tree_ORTHOMCL465_Inner3.nexus;305;61.48312699997405;upload;2025-05-07 17:03:16.214641;
8617;tag_1746314421583;tree_ORTHOMCL465_Inner4.nexus;363;56.18791999995665;upload;2025-05-07 17:03:16.214641;
8618;tag_1746314421583;tree_ORTHOMCL465_Inner5.nexus;183;85.26034900000923;upload;2025-05-07 17:03:16.214641;
8619;tag_1746314421583;tree_ORTHOMCL465_Inner6.nexus;515;74.81710099978045;upload;2025-05-07 17:03:16.214641;
8620;tag_1746314421583;tree_ORTHOMCL508_Inner1.nexus;187;61.80575200005478;upload;2025-05-07 17:03:16.214641;
8621;tag_1746314421583;tree_ORTHOMCL508_Inner2.nexus;243;77.09546299997783;upload;2025-05-07 17:03:16.214641;
8622;tag_1746314421583;tree_ORTHOMCL508_Inner3.nexus;187;59.56727099987802;upload;2025-05-07 17:03:16.214641;
8623;tag_1746314421583;tree_ORTHOMCL508_Inner4.nexus;307;80.4735570000048;upload;2025-05-07 17:03:16.214641;
8624;tag_1746314421583;tree_ORTHOMCL508_Inner5.nexus;465;58.87754299988046;upload;2025-05-07 17:03:16.214641;
8625;tag_1746314421583;tree_ORTHOMCL510_Inner1.nexus;187;81.63122200016915;upload;2025-05-07 17:03:16.214641;
8626;tag_1746314421583;tree_ORTHOMCL510_Inner2.nexus;243;62.96110899984342;upload;2025-05-07 17:03:16.214641;
8627;tag_1746314421583;tree_ORTHOMCL510_Inner3.nexus;187;78.27341500001239;upload;2025-05-07 17:03:16.214641;
8628;tag_1746314421583;tree_ORTHOMCL510_Inner4.nexus;245;57.02513000005638;upload;2025-05-07 17:03:16.214641;
8629;tag_1746314421583;tree_ORTHOMCL510_Inner5.nexus;465;86.81267899987688;upload;2025-05-07 17:03:16.214641;
8630;tag_1746314421583;tree_ORTHOMCL515_Inner1.nexus;185;56.45623199984584;upload;2025-05-07 17:03:16.214641;
8631;tag_1746314421583;tree_ORTHOMCL515_Inner2.nexus;249;70.01354600015475;upload;2025-05-07 17:03:16.214641;
8632;tag_1746314421583;tree_ORTHOMCL515_Inner3.nexus;187;65.74912100018082;upload;2025-05-07 17:03:16.214641;
8633;tag_1746314421583;tree_ORTHOMCL515_Inner4.nexus;185;58.738362999974925;upload;2025-05-07 17:03:16.214641;
8634;tag_1746314421583;tree_ORTHOMCL515_Inner5.nexus;463;91.03505400003087;upload;2025-05-07 17:03:16.214641;
8635;tag_1746314421583;tree_ORTHOMCL524_Inner1.nexus;193;47.33536399999139;upload;2025-05-07 17:03:16.214641;
8636;tag_1746314421583;tree_ORTHOMCL524_Inner2.nexus;187;66.0461730001316;upload;2025-05-07 17:03:16.214641;
8637;tag_1746314421583;tree_ORTHOMCL524_Inner3.nexus;187;75.13630499988722;upload;2025-05-07 17:03:16.214641;
8638;tag_1746314421583;tree_ORTHOMCL524_Inner4.nexus;303;67.22932399998172;upload;2025-05-07 17:03:16.214641;
8639;tag_1746314421583;tree_ORTHOMCL524_Inner5.nexus;465;53.44576700008474;upload;2025-05-07 17:03:16.214641;
8640;tag_1746314421583;tree_ORTHOMCL525_Inner1.nexus;185;78.7657460000446;upload;2025-05-07 17:03:16.214641;
8641;tag_1746314421583;tree_ORTHOMCL525_Inner2.nexus;187;61.25553599986233;upload;2025-05-07 17:03:16.214641;
8642;tag_1746314421583;tree_ORTHOMCL525_Inner3.nexus;185;73.93716299998232;upload;2025-05-07 17:03:16.214641;
8643;tag_1746314421583;tree_ORTHOMCL525_Inner4.nexus;299;74.55840600005104;upload;2025-05-07 17:03:16.214641;
8644;tag_1746314421583;tree_ORTHOMCL525_Inner5.nexus;455;49.260123000067324;upload;2025-05-07 17:03:16.214641;
8645;tag_1746314421583;tree_ORTHOMCL526_Inner1.nexus;187;78.9016599999286;upload;2025-05-07 17:03:16.214641;
8646;tag_1746314421583;tree_ORTHOMCL526_Inner2.nexus;187;88.75836799984427;upload;2025-05-07 17:03:16.214641;
8647;tag_1746314421583;tree_ORTHOMCL526_Inner3.nexus;243;53.043663999915225;upload;2025-05-07 17:03:16.214641;
8648;tag_1746314421583;tree_ORTHOMCL526_Inner4.nexus;243;60.460344999910376;upload;2025-05-07 17:03:16.214641;
8649;tag_1746314421583;tree_ORTHOMCL526_Inner5.nexus;457;79.84397799987164;upload;2025-05-07 17:03:16.214641;
